;data;preco
1300;2019-10-17;59,35
1301;2019-10-16;59,30
1302;2019-10-15;59,19
1303;2019-10-14;58,81
1304;2019-10-11;60,59
1305;2019-10-10;59,08
1306;2019-10-09;59,70
1307;2019-10-08;58,14
1308;2019-10-07;59,46
1309;2019-10-04;59,13
1310;2019-10-03;58,01
1311;2019-10-02;57,92
1312;2019-10-01;60,06
1313;2019-09-30;60,99
1314;2019-09-27;62,48
1315;2019-09-26;62,08
1316;2019-09-25;62,41
1317;2019-09-24;64,13
1318;2019-09-23;64,66
1319;2019-09-20;65,23
1320;2019-09-19;64,25
1321;2019-09-18;64,29
1322;2019-09-17;65,59
1323;2019-09-16;68,42
1324;2019-09-13;61,25
1325;2019-09-12;60,76
1326;2019-09-11;63,02
1327;2019-09-10;64,67
1328;2019-09-09;63,99
1329;2019-09-06;61,28
1330;2019-09-05;62,70
1331;2019-09-04;60,68
1332;2019-09-03;57,93
1333;2019-09-02;58,55
1334;2019-08-30;61,04
1335;2019-08-29;60,59
1336;2019-08-28;60,42
1337;2019-08-27;58,44
1338;2019-08-26;58,64
1339;2019-08-23;58,64
1340;2019-08-22;59,81
1341;2019-08-21;60,60
1342;2019-08-20;59,03
1343;2019-08-19;59,79
1344;2019-08-16;59,00
1345;2019-08-15;57,37
1346;2019-08-14;57,86
1347;2019-08-13;59,90
1348;2019-08-12;57,13
1349;2019-08-09;57,37
1350;2019-08-08;56,29
1351;2019-08-07;55,03
1352;2019-08-06;58,63
1353;2019-08-05;59,32
1354;2019-08-02;61,12
1355;2019-08-01;62,90
1356;2019-07-31;64,07
1357;2019-07-30;62,55
1358;2019-07-29;62,29
1359;2019-07-26;62,46
1360;2019-07-25;63,47
1361;2019-07-24;63,83
1362;2019-07-23;62,28
1363;2019-07-22;61,96
1364;2019-07-19;61,04
1365;2019-07-18;60,70
1366;2019-07-17;63,67
1367;2019-07-16;65,87
1368;2019-07-15;66,86
1369;2019-07-12;66,65
1370;2019-07-11;67,64
1371;2019-07-10;66,41
1372;2019-07-09;64,30
1373;2019-07-08;64,89
1374;2019-07-05;64,23
1375;2019-07-04;63,62
1376;2019-07-03;63,53
1377;2019-07-02;62,72
1378;2019-07-01;65,10
1379;2019-06-28;67,52
1380;2019-06-27;66,78
1381;2019-06-26;66,85
1382;2019-06-25;66,24
1383;2019-06-24;65,16
1384;2019-06-21;65,99
1385;2019-06-20;65,44
1386;2019-06-19;62,85
1387;2019-06-18;63,35
1388;2019-06-17;62,56
1389;2019-06-14;63,13
1390;2019-06-13;63,28
1391;2019-06-12;61,66
1392;2019-06-11;63,56
1393;2019-06-10;64,31
1394;2019-06-07;64,10
1395;2019-06-06;62,77
1396;2019-06-05;62,14
1397;2019-06-04;63,56
1398;2019-06-03;63,16
1399;2019-06-01;63,16
1400;2019-05-31;66,78
1401;2019-05-30;69,55
1402;2019-05-29;70,64
1403;2019-05-28;70,19
1404;2019-05-27;67,98
1405;2019-05-24;67,98
1406;2019-05-23;68,37
1407;2019-05-22;71,94
1408;2019-05-21;72,94
1409;2019-05-20;73,21
1410;2019-05-17;73,94
1411;2019-05-16;74,70
1412;2019-05-15;73,09
1413;2019-05-14;72,53
1414;2019-05-13;72,35
1415;2019-05-10;71,63
1416;2019-05-09;70,61
1417;2019-05-08;71,09
1418;2019-05-07;70,98
1419;2019-05-06;71,95
1420;2019-05-03;71,95
1421;2019-05-02;70,56
1422;2019-05-01;72,01
1423;2019-04-30;72,19
1424;2019-04-29;71,22
1425;2019-04-26;71,03
1426;2019-04-25;74,94
1427;2019-04-24;73,59
1428;2019-04-23;74,39
1429;2019-04-18;70,71
1430;2019-04-17;71,14
1431;2019-04-16;70,74
1432;2019-04-15;70,90
1433;2019-04-12;71,57
1434;2019-04-11;71,30
1435;2019-04-10;71,63
1436;2019-04-09;71,02
1437;2019-04-08;71,12
1438;2019-04-05;69,93
1439;2019-04-04;69,80
1440;2019-04-03;69,21
1441;2019-04-02;69,68
1442;2019-04-01;69,08
1443;2019-03-29;67,93
1444;2019-03-28;66,08
1445;2019-03-27;67,35
1446;2019-03-26;67,51
1447;2019-03-25;67,37
1448;2019-03-22;66,29
1449;2019-03-21;68,30
1450;2019-03-20;68,35
1451;2019-03-19;67,13
1452;2019-03-18;66,65
1453;2019-03-15;66,11
1454;2019-03-14;66,18
1455;2019-03-13;65,89
1456;2019-03-12;65,33
1457;2019-03-11;65,06
1458;2019-03-08;65,66
1459;2019-03-07;64,82
1460;2019-03-06;64,51
1461;2019-03-05;64,24
1462;2019-03-04;64,44
1463;2019-03-01;63,71
1464;2019-02-28;65,03
1465;2019-02-27;65,55
1466;2019-02-26;64,51
1467;2019-02-25;64,02
1468;2019-02-22;66,91
1469;2019-02-21;66,91
1470;2019-02-20;66,82
1471;2019-02-19;65,86
1472;2019-02-18;66,41
1473;2019-02-16;65,65
1474;2019-02-15;64,00
1475;2019-02-14;63,27
1476;2019-02-13;62,58
1477;2019-02-12;61,30
1478;2019-02-11;61,30
1479;2019-02-09;61,37
1480;2019-02-08;61,01
1481;2019-02-07;62,22
1482;2019-02-06;61,67
1483;2019-02-05;62,26
1484;2019-02-04;62,26
1485;2019-02-02;61,86
1486;2019-02-01;62,46
1487;2019-01-31;61,89
1488;2019-01-30;60,98
1489;2019-01-29;59,71
1490;2019-01-28;59,71
1491;2019-01-26;61,49
1492;2019-01-25;61,09
1493;2019-01-24;61,05
1494;2019-01-23;60,90
1495;2019-01-22;62,18
1496;2019-01-21;62,18
1497;2019-01-19;62,04
1498;2019-01-18;59,85
1499;2019-01-17;59,81
1500;2019-01-16;58,65
1501;2019-01-15;58,80
1502;2019-01-14;58,80
1503;2019-01-12;59,24
1504;2019-01-11;60,47
1505;2019-01-10;59,46
1506;2019-01-09;56,91
1507;2019-01-08;57,10
1508;2019-01-07;57,10
1509;2019-01-05;55,64
1510;2019-01-04;53,23
1511;2019-01-03;54,06
1512;2019-01-02;54,06
1513;2018-12-29;50,57
1514;2018-12-28;51,49
1515;2018-12-27;51,49
1516;2018-12-22;51,93
1517;2018-12-21;52,84
1518;2018-12-20;55,60
1519;2018-12-19;55,26
1520;2018-12-18;57,59
1521;2018-12-17;57,59
1522;2018-12-15;58,56
1523;2018-12-14;59,03
1524;2018-12-13;59,94
1525;2018-12-12;59,73
1526;2018-12-11;60,29
1527;2018-12-10;60,29
1528;2018-12-08;61,71
1529;2018-12-07;57,83
1530;2018-12-06;61,40
1531;2018-12-05;61,22
1532;2018-12-04;60,17
1533;2018-12-03;60,17
1534;2018-12-01;57,71
1535;2018-11-30;58,29
1536;2018-11-29;57,97
1537;2018-11-28;59,58
1538;2018-11-27;59,70
1539;2018-11-26;59,70
1540;2018-11-24;57,69
1541;2018-11-23;61,11
1542;2018-11-22;61,65
1543;2018-11-21;61,50
1544;2018-11-20;64,14
1545;2018-11-19;64,14
1546;2018-11-17;65,29
1547;2018-11-16;65,61
1548;2018-11-15;64,88
1549;2018-11-14;65,45
1550;2018-11-13;69,81
1551;2018-11-12;69,81
1552;2018-11-10;69,01
1553;2018-11-09;69,29
1554;2018-11-08;70,10
1555;2018-11-07;70,64
1556;2018-11-06;72,68
1557;2018-11-05;72,68
1558;2018-11-03;71,11
1559;2018-11-02;71,25
1560;2018-11-01;74,84
1561;2018-10-31;75,68
1562;2018-10-30;77,56
1563;2018-10-29;77,56
1564;2018-10-27;77,40
1565;2018-10-26;77,30
1566;2018-10-25;77,34
1567;2018-10-24;78,67
1568;2018-10-23;80,45
1569;2018-10-22;80,45
1570;2018-10-20;80,38
1571;2018-10-19;80,30
1572;2018-10-18;79,91
1573;2018-10-17;80,53
1574;2018-10-16;80,91
1575;2018-10-15;80,91
1576;2018-10-13;80,71
1577;2018-10-12;81,35
1578;2018-10-11;83,82
1579;2018-10-10;85,16
1580;2018-10-09;84,22
1581;2018-10-08;85,16
1582;2018-10-07;84,22
1583;2018-10-06;85,12
1584;2018-10-05;86,07
1585;2018-10-04;85,45
1586;2018-10-03;85,63
1587;2018-10-02;84,94
1588;2018-10-01;84,94
1589;2018-09-29;82,72
1590;2018-09-28;81,54
1591;2018-09-27;81,87
1592;2018-09-26;82,21
1593;2018-09-25;80,89
1594;2018-09-24;80,89
1595;2018-09-22;78,90
1596;2018-09-21;79,03
1597;2018-09-20;79,43
1598;2018-09-19;79,25
1599;2018-09-18;78,22
1600;2018-09-17;78,22
1601;2018-09-15;77,87
1602;2018-09-14;77,66
1603;2018-09-13;80,02
1604;2018-09-12;78,22
1605;2018-09-11;76,77
1606;2018-09-10;76,77
1607;2018-09-08;75,55
1608;2018-09-07;75,67
1609;2018-09-06;76,68
1610;2018-09-05;77,51
1611;2018-09-04;77,81
1612;2018-09-03;77,81
1613;2018-09-01;76,94
1614;2018-08-31;77,05
1615;2018-08-30;76,07
1616;2018-08-29;75,91
1617;2018-08-28;74,41
1618;2018-08-27;74,41
1619;2018-08-25;74,41
1620;2018-08-24;73,73
1621;2018-08-23;72,96
1622;2018-08-22;71,65
1623;2018-08-21;71,11
1624;2018-08-20;71,11
1625;2018-08-18;70,14
1626;2018-08-17;69,21
1627;2018-08-16;68,38
1628;2018-08-15;70,77
1629;2018-08-14;70,62
1630;2018-08-13;70,62
1631;2018-08-11;71,00
1632;2018-08-10;70,55
1633;2018-08-09;70,71
1634;2018-08-08;72,31
1635;2018-08-07;72,51
1636;2018-08-06;72,51
1637;2018-08-04;72,48
1638;2018-08-03;72,95
1639;2018-08-02;72,28
1640;2018-08-01;74,16
1641;2018-07-31;74,99
1642;2018-07-30;74,99
1643;2018-07-28;74,84
1644;2018-07-27;74,51
1645;2018-07-26;73,67
1646;2018-07-25;73,53
1647;2018-07-24;73,45
1648;2018-07-23;73,45
1649;2018-07-21;71,99
1650;2018-07-20;71,94
1651;2018-07-19;70,52
1652;2018-07-18;70,87
1653;2018-07-17;71,03
1654;2018-07-16;71,03
1655;2018-07-14;74,11
1656;2018-07-13;72,11
1657;2018-07-12;75,35
1658;2018-07-11;77,80
1659;2018-07-10;77,08
1660;2018-07-09;77,08
1661;2018-07-07;74,98
1662;2018-07-06;77,09
1663;2018-07-05;76,99
1664;2018-07-04;75,87
1665;2018-07-03;76,71
1666;2018-07-02;76,71
1667;2018-06-30;77,44
1668;2018-06-29;76,26
1669;2018-06-28;76,09
1670;2018-06-27;73,58
1671;2018-06-26;72,82
1672;2018-06-25;72,82
1673;2018-06-23;73,67
1674;2018-06-22;72,87
1675;2018-06-21;74,25
1676;2018-06-20;74,92
1677;2018-06-19;74,87
1678;2018-06-18;74,87
1679;2018-06-16;72,02
1680;2018-06-15;74,77
1681;2018-06-14;75,07
1682;2018-06-13;74,86
1683;2018-06-12;74,58
1684;2018-06-11;74,58
1685;2018-06-09;75,11
1686;2018-06-08;75,23
1687;2018-06-07;73,23
1688;2018-06-06;72,91
1689;2018-06-05;73,41
1690;2018-06-04;73,41
1691;2018-06-02;74,54
1692;2018-06-01;76,45
1693;2018-05-31;75,89
1694;2018-05-30;74,51
1695;2018-05-29;74,51
1696;2018-05-26;76,60
1697;2018-05-25;78,90
1698;2018-05-24;78,69
1699;2018-05-23;80,42
1700;2018-05-22;78,34
1701;2018-05-21;78,34
1702;2018-05-19;78,38
1703;2018-05-18;80,09
1704;2018-05-17;78,19
1705;2018-05-16;78,94
1706;2018-05-15;78,17
1707;2018-05-14;78,17
1708;2018-05-12;77,37
1709;2018-05-11;77,59
1710;2018-05-10;77,60
1711;2018-05-09;74,16
1712;2018-05-08;74,75
1713;2018-05-07;74,75
1714;2018-05-05;74,75
1715;2018-05-04;73,45
1716;2018-05-03;73,14
1717;2018-05-02;74,85
1718;2018-05-01;75,92
1719;2018-04-30;75,92
1720;2018-04-28;75,33
1721;2018-04-27;75,39
1722;2018-04-26;73,79
1723;2018-04-25;75,86
1724;2018-04-24;74,54
1725;2018-04-23;74,54
1726;2018-04-21;74,62
1727;2018-04-20;74,85
1728;2018-04-19;73,73
1729;2018-04-18;71,71
1730;2018-04-17;72,05
1731;2018-04-16;72,05
1732;2018-04-14;73,18
1733;2018-04-13;71,44
1734;2018-04-12;72,74
1735;2018-04-11;70,67
1736;2018-04-10;68,19
1737;2018-04-09;68,19
1738;2018-04-07;66,51
1739;2018-04-06;66,54
1740;2018-04-05;66,04
1741;2018-04-04;69,02
1742;2018-04-03;69,02
1743;2018-03-30;69,02
1744;2018-03-29;68,13
1745;2018-03-28;68,63
1746;2018-03-27;68,81
1747;2018-03-26;68,81
1748;2018-03-24;69,03
1749;2018-03-23;68,98
1750;2018-03-22;68,15
1751;2018-03-21;66,00
1752;2018-03-20;64,82
1753;2018-03-19;64,82
1754;2018-03-17;64,68
1755;2018-03-16;63,67
1756;2018-03-15;63,61
1757;2018-03-14;64,20
1758;2018-03-13;64,53
1759;2018-03-12;64,53
1760;2018-03-10;65,19
1761;2018-03-09;63,87
1762;2018-03-08;65,09
1763;2018-03-07;65,67
1764;2018-03-06;65,78
1765;2018-03-05;65,78
1766;2018-03-03;64,26
1767;2018-03-02;64,23
1768;2018-03-01;66,08
1769;2018-02-28;67,59
1770;2018-02-27;67,96
1771;2018-02-26;67,96
1772;2018-02-24;67,04
1773;2018-02-23;66,12
1774;2018-02-22;64,81
1775;2018-02-21;64,68
1776;2018-02-20;64,95
1777;2018-02-19;64,95
1778;2018-02-18;64,30
1779;2018-02-17;62,86
1780;2018-02-16;62,29
1781;2018-02-15;61,94
1782;2018-02-14;62,20
1783;2018-02-13;61,94
1784;2018-02-12;62,20
1785;2018-02-11;63,04
1786;2018-02-10;64,26
1787;2018-02-09;65,74
1788;2018-02-08;66,75
1789;2018-02-07;67,69
1790;2018-02-06;66,75
1791;2018-02-05;67,69
1792;2018-02-04;67,45
1793;2018-02-03;68,60
1794;2018-02-02;67,78
1795;2018-02-01;67,78
1796;2018-01-31;68,41
1797;2018-01-30;67,78
1798;2018-01-29;68,41
1799;2018-01-28;70,08
1800;2018-01-27;71,08
1801;2018-01-26;69,91
1802;2018-01-25;69,81
1803;2018-01-24;69,32
1804;2018-01-23;69,81
1805;2018-01-22;69,32
1806;2018-01-21;68,56
1807;2018-01-20;69,48
1808;2018-01-19;69,19
1809;2018-01-18;69,40
1810;2018-01-17;70,31
1811;2018-01-16;69,40
1812;2018-01-15;70,31
1813;2018-01-14;69,64
1814;2018-01-13;70,36
1815;2018-01-12;69,79
1816;2018-01-11;69,08
1817;2018-01-10;68,48
1818;2018-01-09;69,08
1819;2018-01-08;68,48
1820;2018-01-07;68,01
1821;2018-01-06;68,73
1822;2018-01-05;67,85
1823;2018-01-04;66,65
1824;2018-01-03;66,65
1825;2018-01-02;66,65
1826;2018-01-01;66,65
1827;2017-12-31;66,73
1828;2017-12-30;66,80
1829;2017-12-29;66,03
1830;2017-12-28;64,61
1831;2017-12-27;66,03
1832;2017-12-26;64,61
1833;2017-12-24;64,61
1834;2017-12-23;64,64
1835;2017-12-22;64,43
1836;2017-12-21;63,69
1837;2017-12-20;64,45
1838;2017-12-19;63,69
1839;2017-12-18;64,45
1840;2017-12-17;63,81
1841;2017-12-16;63,72
1842;2017-12-15;63,66
1843;2017-12-14;64,96
1844;2017-12-13;65,62
1845;2017-12-12;64,96
1846;2017-12-11;65,62
1847;2017-12-10;63,86
1848;2017-12-09;62,37
1849;2017-12-08;62,25
1850;2017-12-07;63,45
1851;2017-12-06;63,45
1852;2017-12-05;63,45
1853;2017-12-04;63,45
1854;2017-12-03;64,57
1855;2017-12-02;63,53
1856;2017-12-01;63,74
1857;2017-11-30;63,56
1858;2017-11-29;63,25
1859;2017-11-28;63,56
1860;2017-11-27;63,25
1861;2017-11-26;63,58
1862;2017-11-25;63,27
1863;2017-11-24;62,92
1864;2017-11-23;62,28
1865;2017-11-22;61,34
1866;2017-11-21;62,28
1867;2017-11-20;61,34
1868;2017-11-19;61,34
1869;2017-11-18;61,18
1870;2017-11-17;61,25
1871;2017-11-16;60,91
1872;2017-11-15;62,94
1873;2017-11-14;60,91
1874;2017-11-13;62,94
1875;2017-11-12;64,35
1876;2017-11-11;64,49
1877;2017-11-10;63,96
1878;2017-11-09;64,36
1879;2017-11-08;64,27
1880;2017-11-07;64,36
1881;2017-11-06;64,27
1882;2017-11-05;61,42
1883;2017-11-04;60,79
1884;2017-11-03;60,98
1885;2017-11-02;61,35
1886;2017-11-01;60,65
1887;2017-10-31;61,35
1888;2017-10-30;60,65
1889;2017-10-29;60,15
1890;2017-10-28;58,75
1891;2017-10-27;58,45
1892;2017-10-26;57,84
1893;2017-10-25;57,69
1894;2017-10-24;57,84
1895;2017-10-23;57,69
1896;2017-10-22;57,89
1897;2017-10-21;57,82
1898;2017-10-20;58,05
1899;2017-10-19;57,63
1900;2017-10-18;57,49
1901;2017-10-17;57,63
1902;2017-10-16;57,49
1903;2017-10-15;56,86
1904;2017-10-14;56,13
1905;2017-10-13;56,13
1906;2017-10-12;56,62
1907;2017-10-11;55,29
1908;2017-10-10;56,62
1909;2017-10-09;55,29
1910;2017-10-08;55,50
1911;2017-10-07;57,09
1912;2017-10-06;56,00
1913;2017-10-05;56,12
1914;2017-10-04;55,67
1915;2017-10-03;56,12
1916;2017-10-02;55,67
1917;2017-10-01;57,02
1918;2017-09-30;58,80
1919;2017-09-29;58,74
1920;2017-09-28;59,77
1921;2017-09-27;59,42
1922;2017-09-26;59,77
1923;2017-09-25;59,42
1924;2017-09-24;58,16
1925;2017-09-23;57,73
1926;2017-09-22;57,20
1927;2017-09-21;56,58
1928;2017-09-20;55,50
1929;2017-09-19;56,58
1930;2017-09-18;55,50
1931;2017-09-17;56,18
1932;2017-09-16;56,76
1933;2017-09-15;55,52
1934;2017-09-14;55,06
1935;2017-09-13;54,20
1936;2017-09-12;55,06
1937;2017-09-11;54,20
1938;2017-09-10;54,55
1939;2017-09-09;54,16
1940;2017-09-08;54,48
1941;2017-09-07;53,63
1942;2017-09-06;52,60
1943;2017-09-05;53,63
1944;2017-09-04;52,60
1945;2017-09-03;53,15
1946;2017-09-02;52,69
1947;2017-09-01;51,91
1948;2017-08-31;51,64
1949;2017-08-30;51,87
1950;2017-08-29;51,64
1951;2017-08-28;51,87
1952;2017-08-27;51,87
1953;2017-08-26;51,73
1954;2017-08-25;52,31
1955;2017-08-24;52,29
1956;2017-08-23;51,94
1957;2017-08-22;52,29
1958;2017-08-21;51,94
1959;2017-08-20;50,96
1960;2017-08-19;50,37
1961;2017-08-18;50,39
1962;2017-08-17;49,90
1963;2017-08-16;51,29
1964;2017-08-15;49,90
1965;2017-08-14;51,29
1966;2017-08-13;51,47
1967;2017-08-12;52,59
1968;2017-08-11;52,16
1969;2017-08-10;52,18
1970;2017-08-09;51,42
1971;2017-08-08;52,18
1972;2017-08-07;51,42
1973;2017-08-06;52,48
1974;2017-08-05;52,88
1975;2017-08-04;52,09
1976;2017-08-03;50,77
1977;2017-08-02;51,99
1978;2017-08-01;50,77
1979;2017-07-31;51,99
1980;2017-07-30;52,00
1981;2017-07-29;50,67
1982;2017-07-28;50,08
1983;2017-07-27;49,19
1984;2017-07-26;47,81
1985;2017-07-25;49,19
1986;2017-07-24;47,81
1987;2017-07-23;47,47
1988;2017-07-22;48,54
1989;2017-07-21;48,34
1990;2017-07-20;47,92
1991;2017-07-19;47,66
1992;2017-07-18;47,92
1993;2017-07-17;47,66
1994;2017-07-16;47,89
1995;2017-07-15;47,65
1996;2017-07-14;46,73
1997;2017-07-13;46,68
1998;2017-07-12;46,57
1999;2017-07-11;46,68
2000;2017-07-10;46,57
2001;2017-07-09;46,47
2002;2017-07-08;48,53
2003;2017-07-07;47,58
2004;2017-07-06;49,15
2005;2017-07-05;49,13
2006;2017-07-04;49,15
2007;2017-07-03;49,13
2008;2017-07-02;47,08
2009;2017-07-01;47,02
2010;2017-06-30;46,45
2011;2017-06-29;46,17
2012;2017-06-28;44,09
2013;2017-06-27;46,17
2014;2017-06-26;44,09
2015;2017-06-25;44,14
2016;2017-06-24;44,46
2017;2017-06-23;44,62
2018;2017-06-22;43,98
2019;2017-06-21;45,93
2020;2017-06-20;43,98
2021;2017-06-19;45,93
2022;2017-06-18;45,70
2023;2017-06-17;45,61
2024;2017-06-16;45,47
2025;2017-06-15;46,95
2026;2017-06-14;47,18
2027;2017-06-13;46,95
2028;2017-06-12;47,18
2029;2017-06-11;46,64
2030;2017-06-10;46,30
2031;2017-06-09;47,08
2032;2017-06-08;48,11
2033;2017-06-07;48,25
2034;2017-06-06;48,11
2035;2017-06-05;48,25
2036;2017-06-04;48,46
2037;2017-06-03;50,41
2038;2017-06-02;49,40
2039;2017-06-01;50,65
2040;2017-05-31;52,25
2041;2017-05-30;50,65
2042;2017-05-29;52,25
2043;2017-05-28;50,84
2044;2017-05-27;52,25
2045;2017-05-26;53,29
2046;2017-05-25;53,19
2047;2017-05-24;53,35
2048;2017-05-23;53,19
2049;2017-05-22;53,35
2050;2017-05-21;52,78
2051;2017-05-20;51,71
2052;2017-05-19;51,76
2053;2017-05-18;51,21
2054;2017-05-17;51,29
2055;2017-05-16;51,21
2056;2017-05-15;51,29
2057;2017-05-14;49,08
2058;2017-05-13;49,18
2059;2017-05-12;48,09
2060;2017-05-11;47,06
2061;2017-05-10;46,61
2062;2017-05-09;47,06
2063;2017-05-08;46,61
2064;2017-05-07;47,45
2065;2017-05-06;47,53
2066;2017-05-05;48,82
2067;2017-05-04;49,31
2068;2017-05-03;50,41
2069;2017-05-02;49,31
2070;2017-05-01;50,41
2071;2017-04-30;49,46
2072;2017-04-29;49,46
2073;2017-04-28;49,99
2074;2017-04-27;49,37
2075;2017-04-26;49,45
2076;2017-04-25;49,37
2077;2017-04-24;49,45
2078;2017-04-23;49,93
2079;2017-04-22;50,66
2080;2017-04-21;52,43
2081;2017-04-20;52,60
2082;2017-04-19;54,79
2083;2017-04-18;52,60
2084;2017-04-17;54,79
2085;2017-04-15;54,75
2086;2017-04-14;54,75
2087;2017-04-13;54,73
2088;2017-04-12;54,79
2089;2017-04-11;54,73
2090;2017-04-10;54,79
2091;2017-04-09;54,24
2092;2017-04-08;53,62
2093;2017-04-07;53,41
2094;2017-04-06;53,08
2095;2017-04-05;52,04
2096;2017-04-04;53,08
2097;2017-04-03;52,04
2098;2017-04-02;52,20
2099;2017-04-01;52,25
2100;2017-03-31;51,36
2101;2017-03-30;50,72
2102;2017-03-29;50,12
2103;2017-03-28;50,72
2104;2017-03-27;50,12
2105;2017-03-26;49,97
2106;2017-03-25;50,17
2107;2017-03-24;49,56
2108;2017-03-23;50,14
2109;2017-03-22;50,67
2110;2017-03-21;50,14
2111;2017-03-20;50,67
2112;2017-03-19;50,58
2113;2017-03-18;50,56
2114;2017-03-17;50,63
2115;2017-03-16;49,60
2116;2017-03-15;50,10
2117;2017-03-14;49,60
2118;2017-03-13;50,10
2119;2017-03-12;50,63
2120;2017-03-11;50,65
2121;2017-03-10;53,30
2122;2017-03-09;54,61
2123;2017-03-08;54,73
2124;2017-03-07;54,61
2125;2017-03-06;54,73
2126;2017-03-05;54,12
2127;2017-03-04;54,16
2128;2017-03-03;55,72
2129;2017-03-02;53,36
2130;2017-03-01;54,65
2131;2017-02-28;53,36
2132;2017-02-27;54,65
2133;2017-02-26;54,69
2134;2017-02-25;55,82
2135;2017-02-24;54,90
2136;2017-02-23;56,34
2137;2017-02-22;55,25
2138;2017-02-21;56,34
2139;2017-02-20;54,48
2140;2017-02-19;54,16
2141;2017-02-18;54,57
2142;2017-02-17;54,96
2143;2017-02-16;54,15
2144;2017-02-15;54,57
2145;2017-02-14;54,96
2146;2017-02-13;55,20
2147;2017-02-12;53,98
2148;2017-02-11;54,42
2149;2017-02-10;53,79
2150;2017-02-09;55,02
2151;2017-02-08;54,42
2152;2017-02-07;53,79
2153;2017-02-06;55,92
2154;2017-02-05;55,94
2155;2017-02-04;55,79
2156;2017-02-03;55,25
2157;2017-02-02;54,77
2158;2017-02-01;55,79
2159;2017-01-31;55,25
2160;2017-01-30;54,80
2161;2017-01-29;55,89
2162;2017-01-28;54,34
2163;2017-01-27;54,70
2164;2017-01-26;54,80
2165;2017-01-25;54,34
2166;2017-01-24;54,70
2167;2017-01-23;55,04
2168;2017-01-22;53,18
2169;2017-01-21;53,77
2170;2017-01-20;54,68
2171;2017-01-19;54,30
2172;2017-01-18;53,77
2173;2017-01-17;54,68
2174;2017-01-16;54,37
2175;2017-01-15;54,51
2176;2017-01-14;53,61
2177;2017-01-13;53,20
2178;2017-01-12;54,39
2179;2017-01-11;53,61
2180;2017-01-10;53,20
2181;2017-01-09;55,90
2182;2017-01-08;54,99
2183;2017-01-07;54,57
2184;2017-01-06;55,05
2185;2017-01-05;54,99
2186;2017-01-04;54,57
2187;2017-01-03;55,05
2188;2017-01-02;54,96
2189;2017-01-01;54,95
2190;2016-12-31;53,93
2191;2016-12-30;53,93
2192;2016-12-29;54,95
2193;2016-12-28;53,93
2194;2016-12-27;53,93
2195;2016-12-26;53,93
2196;2016-12-25;54,04
2197;2016-12-24;53,01
2198;2016-12-23;54,56
2199;2016-12-22;53,53
2200;2016-12-21;53,01
2201;2016-12-20;54,56
2202;2016-12-19;54,15
2203;2016-12-18;51,72
2204;2016-12-17;53,15
2205;2016-12-16;53,28
2206;2016-12-15;53,99
2207;2016-12-14;53,15
2208;2016-12-13;53,28
2209;2016-12-12;52,19
2210;2016-12-11;51,60
2211;2016-12-10;51,90
2212;2016-12-09;52,31
2213;2016-12-08;53,30
2214;2016-12-07;51,90
2215;2016-12-06;52,31
2216;2016-12-05;52,35
2217;2016-12-04;52,28
2218;2016-12-03;47,95
2219;2016-12-02;44,68
2220;2016-12-01;46,64
2221;2016-11-30;47,95
2222;2016-11-29;44,68
2223;2016-11-28;46,32
2224;2016-11-27;47,54
2225;2016-11-26;46,54
2226;2016-11-25;46,10
2227;2016-11-24;45,96
2228;2016-11-23;46,54
2229;2016-11-22;46,10
2230;2016-11-21;44,41
2231;2016-11-20;44,57
2232;2016-11-19;45,07
2233;2016-11-18;44,15
2234;2016-11-17;41,83
2235;2016-11-16;45,07
2236;2016-11-15;44,15
2237;2016-11-14;41,61
2238;2016-11-13;43,67
2239;2016-11-12;43,88
2240;2016-11-11;43,47
2241;2016-11-10;42,83
2242;2016-11-09;43,88
2243;2016-11-08;43,47
2244;2016-11-07;43,06
2245;2016-11-06;43,84
2246;2016-11-05;44,26
2247;2016-11-04;45,77
2248;2016-11-03;46,20
2249;2016-11-02;44,26
2250;2016-11-01;45,77
2251;2016-10-31;47,78
2252;2016-10-30;49,13
2253;2016-10-29;48,98
2254;2016-10-28;49,08
2255;2016-10-27;49,80
2256;2016-10-26;48,98
2257;2016-10-25;49,08
2258;2016-10-24;50,28
2259;2016-10-23;50,42
2260;2016-10-22;51,85
2261;2016-10-21;49,81
2262;2016-10-20;49,31
2263;2016-10-19;51,85
2264;2016-10-18;49,81
2265;2016-10-17;48,87
2266;2016-10-16;49,29
2267;2016-10-15;49,53
2268;2016-10-14;50,48
2269;2016-10-13;51,54
2270;2016-10-12;49,53
2271;2016-10-11;50,48
2272;2016-10-10;50,49
2273;2016-10-09;50,14
2274;2016-10-08;49,57
2275;2016-10-07;48,81
2276;2016-10-06;48,61
2277;2016-10-05;49,57
2278;2016-10-04;48,81
2279;2016-10-03;48,24
2280;2016-10-02;48,43
2281;2016-10-01;45,49
2282;2016-09-30;44,95
2283;2016-09-29;46,61
2284;2016-09-28;45,49
2285;2016-09-27;44,95
2286;2016-09-26;46,71
2287;2016-09-25;47,21
2288;2016-09-24;45,99
2289;2016-09-23;45,24
2290;2016-09-22;46,04
2291;2016-09-21;45,99
2292;2016-09-20;45,24
2293;2016-09-19;45,26
2294;2016-09-18;45,83
2295;2016-09-17;45,65
2296;2016-09-16;46,48
2297;2016-09-15;47,82
2298;2016-09-14;45,65
